rhhnum,region,geoid10,anyvmt,lnvmt,autotrips,anywalk,walktrips,anybike,biketrips,anytransit,transittrips,veh,hhsize,hhworker,htype,sf,hhincome,lnhhincome,income_cat,actden,jobpop,entropy,intden,pct4way,stopden,emp10a,emp20a,emp30a,emp30t,intptlat10,intptlon10
60007540,6,530330236043,1,2.48748729638149,2,0, ,0, ,0, ,1,1,1,3,0,5.70982,1.74218749952831,1,4.49173611611088,.712760365892083,.634387266124512,85.905029944039,14.2857142857143,36.8164414045881,6.20007340314184,33.5251292484334,57.3880035704738,31.0153195075646,47.5951481,-122.1595013
60007564,6,530330303052,1,4.08952010901572,26,0, ,0, ,0, ,3,4,2,1,1, , , ,4.71614702538178,.760858236318836,.735236189723535,174.926093725401,8.33333333333333,32.0697838496569,1.3518978337011,7.44045056842124,23.8013085695903,6.65742708394691,47.3201514,-122.3704289
60007585,6,530330258031,1,2.11560152309428,3,0, ,0, ,0, ,1,1,0,1,1,17.12946,2.84079978819642,1,8.13250400615522,.488148655338729,.0723348653858296,185.431709929453,16.4179104477612,44.282199386138,.561228188618888,11.8022736849737,37.4902582250033,12.5564683120449,47.4517008,-122.1751743
60007598,6,530330299011,1,3.38301506257897,10,0, ,0, ,0, ,2,2,1,1,1,51.38838,3.93941207686453,2,2.92867724024268,.662281467869813,.490847872827829,57.5759102391559,0,0,.801657461066883,9.29404981445317,27.4131282878491,13.0999687356988,47.3235817,-122.2755444
60007600,6,530330303093,1,1.95801816709248,7,0, ,0, ,0, ,1,1,0,3,0,5.70982,1.74218749952831,1,7.57457471225786,.367667307414011,.68704155406733,154.402312006794,39.1304347826087,20.1394320008861,1.80483373282163,9.30418805703696,26.225424673424,7.03101282742559,47.298078,-122.337673
60007604,6,530330249034,1,3.38897832933474,7,0, ,0, ,0, ,2,1,1,1,1, , , ,3.7783904109131,.147163423277023,0,200.60851248788,6.66666666666667,13.3739008325253,.626532064032914,18.1918585947376,53.0216493957834,27.988969138963,47.5455025,-122.1483455
60007605,6,530330236013,1,2.06583588962406,6,0, ,0, ,0, ,2,2,1,1,1,51.38838,3.93941207686453,2,6.15368587795034,.145204510438318,.401264478734222,118.141412077245,10.8108108108108,19.1580668233371,9.58771902002275,30.272112696478,55.2260091799238,19.6101364301605,47.6072895,-122.1655115
60007626,6,530330258061,1,2.69809086119945,2,0, ,0, ,0, ,2,2,1,1,1,171.2946,5.14338488119046,3,10.2027740237903,.143039404052792,.40919796390523,155.695335367752,5,54.4933673787133,3.66064186969583,14.6048464197844,45.7048967145297,13.5344972111337,47.4520918,-122.2083087
60007637,6,530330226064,1,3.44417920423584,9,1,2,0, ,0, ,3,2,2,1,1,108.48658,4.68662647869475,3,5.77157601118431,.610606107335095,0,242.582094887902,7.89473684210526,51.0699147132424,7.03169248614629,16.2668385448054,48.9148682141741,22.2433608670633,47.6635894,-122.1481025
60007640,6,530330235001,1,3.72059055145423,18,1,2,0, ,0, ,2,4,2,1,1,142.7455,4.96106332439651,3,3.69645911550078,.684723891848434,.288472116065261,146.989791321912,6.45161290322581,18.9664246866984,6.20007340314184,33.5251292484334,57.3880035704738,31.0153195075646,47.5947987,-122.1703927
60007649,6,530330298013,1,2.02565581231853,6,0, ,0, ,0, ,1,2,0,1,1, , , ,4.88155355385057,.160597091289674,.448608449806567,141.296822234468,13.3333333333333,9.41978814896453,3.79056996180318,16.0264659105841,39.7489907067998,15.5848010185819,47.3691066,-122.2770835
60007659,6,530330324013,1,3.60252901568108,6,0, ,0, ,0, ,3,3,2,1,1,142.7455,4.96106332439651,3,2.71185810195952,.840463730020499,0,126.387737356171,16,0,0,0,.146636368991251,7.851927285579,47.7398251,-121.9757252
60007665,6,530330322111,1,3.56705416865386,17,0, ,0, ,0, ,1,3,0,1,1,51.38838,3.93941207686453,2,4.05373311278384,.966080084114232,.462860442475917,156.25976623539,28.5714285714286,8.92912949916513,.643466893823715,4.01485733963453,32.1301297241945,5.37264554891504,47.5843048,-122.0247665
60007666,6,530610507005,1,3.36636342898652,11,1,5,0, ,0, ,2,2,2,1,1, , , ,6.60459104580812,.787035793000894,.207786400597974,159.896283491789,13.5135135135135,38.8936905790838,2.35258202347994,9.99687356988477,39.4090480699958,8.39656047376744,47.7818346,-122.3587516
60007678,6,530610519262,1,2.80611141427842,4,0, ,0, ,0, ,2,4,1,1,1, , , ,2.97686661041118,.328313253289564,0,58.747816984528,9.09090909090909,0,1.04270975400885,6.10106978282638,26.9950815363912,5.79641276127214,47.7835829,-122.1640681
60007737,6,530330253022,1,1.92641635437431,4,0, ,0, ,0, ,1,2,0,2,0,51.38838,3.93941207686453,2,5.38370336213734,.211201976565686,.912537500842573,212.108290119952,41.6666666666667,64.0743793070687,5.00240146081314,22.694824172289,56.5900275941441,15.882888005836,47.4899383,-122.2175915
60007746,6,530610520071,1,3.19788179045392,4,0, ,0, ,0, ,4,2,2,1,1,62.80802,4.14008277232668,2,8.47510530862616,.426578228494623,.318320152963728,132.271304980428,3.125,12.4004348419151,.446139311913511,7.85022813877725,24.5104758064151,4.34958925957979,47.8397197,-122.2091034
60007763,6,530330207001,1,2.19894574815699,5,0, ,0, ,0, ,1,1,0,1,1,28.5491,3.35162541196241,1,9.13014237028152,.570735845413485,.66779402613952,158.580045440391,32.7272727272727,43.2491033019249,3.16432108890389,19.3573600242865,44.2236938092153,8.7960865250862,47.7542145,-122.3429593
60007765,6,530530712083,1,2.72859247340252,4,1,2,0, ,0, ,2,6,2,3,0,62.80802,4.14008277232668,2,4.87683160648241,.902442682519765,.698115160406886,113.567104909506,23.3333333333333,22.7134209819012,1.00232669835387,3.57115347147019,15.9826279230989,5.93715875468398,47.1347093,-122.2864176
60007823,6,530330278002,1,1.70263168933205,2,0, ,0, ,0, ,1,1,0,1,1, , , ,2.52988854109363,.367255201463696,0,110.023104852019,15,0,.00634348139320976,0,5.63369113589096,31.8788259122153,47.4489332,-122.3647239
60007843,6,530530611005,1,1.54237368185355,2,1,3,0, ,0, ,1,2,1,1,1,62.80802,4.14008277232668,2,6.68495471773681,.648781980789804,.824003416489276,131.875860856314,7.40740740740741,39.0743291426115,5.31719672495118,10.2958667687665,17.6180567197858,8.03889007199851,47.2465002,-122.4990053
60007848,6,530330250031,1,3.34491298956948,11,0, ,0, ,0, ,3,2,1,1,1,171.2946,5.14338488119046,3,3.30773364499522,.360434525713664,0,299.427224695985,6.45161290322581,0,.147429304165402,10.6449847982999,41.2963470609291,23.0391845907775,47.5658597,-122.1147821
60007849,6,530330252005,1,2.69353088977776,14,0, ,0, ,0, ,2,2,0,1,1, , , ,3.2840138626234,.13482290390128,0,149.956262756696,22.2222222222222,0,1.55341664438896,16.0881449394877,52.2670583011251,8.69079606160427,47.5144603,-122.1715355
60007860,6,530530632001,1,3.44998754583159,14,0, ,0, ,0, ,1,2,2,1,1,39.96874,3.68809764858362,2,5.53545262785375,.548150505014926,.583046382068466,157.851990844585,56.4516129032258,30.5519982279841,4.74101604447687,12.1772187458937,18.8058736106643,9.73452530369417,47.2025936,-122.4277623
60007883,6,530330038001,0, ,0,0, ,0, ,1,2,1,1,1,1,1,142.7455,4.96106332439651,3,10.9414059087108,.910911509652078,.436373428340172,202.714687523756,47.9166666666667,63.3483398511736,4.71099778431257,29.3037689341592,54.0971526830661,24.8706382901599,47.6793215,-122.293236
60007886,6,530330051001,1,3.00246630573533,8,1,1,0, ,1,2,1,2,1,1,1,28.5491,3.35162541196241,1,11.7842479525749,.832269376780843,.427131228079843,270.274030044138,66.1764705882353,37.7588718444017,19.0659563477859,34.5471094114609,57.786000389671,31.8208283680488,47.6626673,-122.3323151
60007888,6,530330264004,1,3.50492866386289,8,0, ,0, ,0, ,1,1,1,1,1,62.80802,4.14008277232668,2,5.07183950244841,.656651257689541,.543073609826153,161.769849597761,18.9189189189189,0,4.25511669740234,32.2918884997213,51.7326766319739,19.7388751195067,47.5099893,-122.3222332
60007913,6,530530734072,1,2.8494959290242,10,0, ,0, ,0, ,3,1,0,1,1,39.96874,3.68809764858362,2,5.03582222281882,.618641055605982,.415449378490589,173.284000273349,22.5352112676056,26.8468169437584,1.29916764462005,10.1061853474642,19.4978228265647,4.35032555652722,47.2005403,-122.3069627
60007955,6,530330296011,1,1.94922690168131,2,0, ,0, ,0, ,2,2,0,2,0,62.80802,4.14008277232668,2,11.8965254100809,.640065343160404,.80772925333474,126.628310193904,15.3846153846154,48.7031962284245,1.15830837475476,11.9313522036801,21.8444011980118,8.81721258365466,47.3656681,-122.1941267
60007967,6,530530617004,1,3.0061060864949,9,1,7,1,3,0, ,4,4,3,1,1,97.06694,4.57540084358452,3,6.66910748519067,.650569975052437,.42853323657712,121.594772801314,69.811320754717,43.590578928773,5.20403354795445,11.4313499381511,19.7028532073095,10.2366231836121,47.2354722,-122.4524056
60007976,6,530530721051,1,3.17466973236371,9,0, ,0, ,0, ,2,2,0,1,1,142.7455,4.96106332439651,3,4.08118397456623,.182017559672247,.107627729314571,183.209397564393,23.5294117647059,0,.690646536685712,7.46984580809156,14.0988405022225,2.45560695789288,47.189502,-122.5636907
60008005,6,530539400101,1,3.7289444053925,5,0, ,0, ,0, ,3,2,1,1,1,74.22766,4.30713685698984,2,2.05324099742194,.267870579237345,.237123152563442,39.6116735601982,8.33333333333333,0,.7154540799913,10.8390273630601,19.4585725354442,10.0712395615748,47.2110484,-122.310563
60008010,6,530539400053,1,4.31946813398339,7,1,1,0, ,0, ,2,2,2,1,1,131.32586,4.87768171545746,3,5.64974565990833,.347925081967981,.333561730941148,157.402105388851,34.4827586206897,43.4212704520968,.473892043008804,9.36767950919578,22.7824435090327,7.17374115877281,47.2876565,-122.3758908
60008018,6,530530731231,1,3.6171134515168,4,0, ,0, ,0, ,2,4,1,1,1,97.06694,4.57540084358452,3,2.28150871903267,.411673355269734,.486979027118344,167.075937956545,16.2790697674419,0,.264613795259607,2.31140603265081,7.0387156262602,4.85417922147359,47.0939446,-122.2591586
60008041,6,530530734072,1,4.12495240730834,9,0, ,0, ,0, ,2,2,2,1,1,62.80802,4.14008277232668,2,5.70345000272911,.416681970706138,.542268203648061,139.487776625487,17.3913043478261,12.1293718804772,1.29916764462005,10.1061853474642,19.4978228265647,4.35032555652722,47.2005403,-122.3069627
60008076,6,530330280003,1,1.60788632174268,2,0, ,0, ,0, ,1,1,1,3,0,51.38838,3.93941207686453,2,9.17812827481951,.534131831437259,.889357455793356,95.7757708008149,37.8378378378378,75.0674960330711,4.81322978355135,30.0816949782283,49.0558973987195,10.7282996298126,47.4694912,-122.3277179
60008097,6,530539400091,1,3.75220313289954,14,0, ,0, ,0, ,2,2,2,1,1, , , ,1.36436299284217,.960559266621497,.567262605368401,65.9100196411859,6.66666666666667,8.78800261882478,.271863488280418,11.1416454084522,19.9973153480532,8.77020285547284,47.2267435,-122.3144259
60008100,6,530330322151,1,4.36775414249945,17,1,1,0, ,0, ,2,4,1,1,1, , , ,1.78480935385531,.26452678029237,0,123.924951049644,25,0,.091697289067916,1.5144495444021,14.0775445289739,11.9167961794118,47.602028,-121.9952656
60008101,6,530330210001,1,2.8650760349614,3,0, ,0, ,0, ,1,1,0,1,1,74.22766,4.30713685698984,2,5.26486067040879,.27280219545477,.285143781828996,158.689739416686,30.2325581395349,73.80918112404,3.46002927063557,27.8601738113902,51.3153095392367,20.9431170961355,47.7425722,-122.3261726
60008128,6,530610416072,1,2.9453954593924,7,0, ,0, ,1,2,3,4,1,1,1,85.6473,4.45023770063052,3,4.88377371328176,.289063529946273,.21718014078038,169.891145356378,14.6341463414634,0,.267275791915686,7.82553387192511,14.8249992070648,9.50026959795921,47.8957277,-122.1798388
60008133,6,530330035002,0, ,0,1,3,0, ,0, ,1,1,0,3,0,51.38838,3.93941207686453,2,11.9843246870312,.903826107148907,.2453477055264,291.882448636201,52.9411764705882,30.0467226537265,10.9219457269856,30.0321931680705,57.0779659173807,26.8428379829542,47.6740749,-122.3520619
60008144,6,530610519223,1,1.71938249975686,4,1,1,0, ,0, ,3,2,1,1,1,39.96874,3.68809764858362,2,4.56211097585201,.411191765644012,.0923424754929624,132.429417667103,11.5384615384615,0,.755270753379037,8.48553912795255,28.5171206031745,8.77207191695477,47.8139081,-122.2219261
60008145,6,530330043011,0, ,0,0, ,0, ,1,2,1,1,1,2,0,39.96874,3.68809764858362,2,19.3661034704034,.644684133758494,.517812684303932,204.393024018557,32.5581395348837,57.0399136795973,8.975573065578,37.8149085405915,57.5611466295724,35.5263277133109,47.6645729,-122.2978689
60008181,6,530530714062,0, ,2,0, ,0, ,0, ,5,2,2,1,1,85.6473,4.45023770063052,3,.878564965549165,.509715514070855,0,28.1486624693883,0,0,.265180177526858,2.33406132334084,11.0451905083394,3.31860361850303,47.0682699,-122.38767
60008182,6,530330234041,1,3.12294529764944,2,0, ,0, ,0, ,1,1,0,1,1,28.5491,3.35162541196241,1,2.74943827293582,.946406414939656,0,206.978629456509,12.5,8.62410956068786,1.20282602096067,19.1056031064935,50.2266661833538,26.6621054014744,47.5689535,-122.0860673
60008192,6,530330079003,0, ,0,1,4,0, ,0, ,1,1,0,2,0,28.5491,3.35162541196241,1,25.801204006723,.545948976350913,.875111006532839,248.475813000739,78.8617886178862,90.9057852441729,20.6815051268923,37.9189529630855,60.9773945509495,32.1798580872591,47.6122335,-122.3108305
60008196,6,530330205002,1,3.70689795961661,17,1,4,0, ,0, ,2,3,3,1,1,108.48658,4.68662647869475,3,9.05223981262959,.658873212219316,.626439797373223,119.394906613284,26.6666666666667,51.7377928657563,3.15401293163993,25.929376662332,46.8680193385561,10.960799550519,47.7545632,-122.3083357
60008198,6,530610535091,1,1.9958274016387,3,0, ,0, ,0, ,2,4,2,1,1,85.6473,4.45023770063052,3,1.02428896830622,.238533901443614,.402562523545884,116.618075801749,22.5806451612903,30.0949873036772,.319439598729491,1.1371823161863,3.77527764058741,1.55058473305271,48.1643087,-122.1574297
60008201,6,530330106001,1,3.37209583920251,3,0, ,0, ,0, ,1,1,1,1,1,51.38838,3.93941207686453,2,9.55205765761708,.659800017101283,.358556291732592,149.472852249157,78.0821917808219,51.18933296204,3.19241364935953,28.9455887883497,52.3862817683814,19.1412285511035,47.5457634,-122.3791096
60008221,6,530330106005,1,4.35515361642279,15,0, ,0, ,0, ,3,3,3,1,1, , , ,6.24560082274379,.683930478710925,0,169.056944013975,36.6666666666667,67.6227776055901,.847817615847829,23.6430047258936,45.6249801766206,18.1864779631987,47.5551791,-122.4004398
60008226,6,530610522032,1,4.40116058926043,23,0, ,0, ,0, ,2,3,2,1,1,142.7455,4.96106332439651,3,.696130942149787,.612033665541593,0,31.0632966441285,0,0,.487032111609024,1.03291134078541,8.1305307228397,1.51144771838567,47.8809322,-122.0048442
60008227,6,530530724061,1,3.84524775043117,8,0, ,0, ,0, ,2,2,1,1,1,39.96874,3.68809764858362,2,.984891288978578,.993950562582901,.0539651105662674,44.6155852535195,7.69230769230769,0,.126982904317645,1.0062347359979,8.40964390414093,1.52458778698589,47.3222586,-122.622224
60008234,6,530610416084,1,2.94657041869451,6,0, ,0, ,0, ,3,2,0,1,1,74.22766,4.30713685698984,2,3.85912142818192,.646287531559643,.580457144571498,77.2530628567274,23.5294117647059,0,.283077857171985,8.51164935047282,15.1245587882138,5.10044223127427,47.8883663,-122.1803438
60008240,6,530330204021,1,2.74408556416021,2,0, ,0, ,1,1,0,1,0,3,0,17.12946,2.84079978819642,1,6.04670569736487,.713145981590349,.441866994227995,112.314188317503,21.6216216216216,24.2841488254061,2.13418502122801,14.1144160145719,47.6125288288574,8.6141079026185,47.773911,-122.2969258
60008241,6,530330026002,1,3.04580861153417,3,1,4,0, ,1,1,1,2,2,1,1,119.90622,4.78670993725173,3,10.2432495497951,.797526666435298,.406087936647999,233.363071636268,55.7522123893805,64.0199577055247,9.42562041513555,34.337151504991,58.8131346313305,26.4388375117241,47.6822031,-122.3113993
60008254,6,530530725042,1,3.79095098489631,12,0, ,0, ,0, ,1,6,0,1,1,39.96874,3.68809764858362,2,.82385621494648,.76820690498683,0,32.6251694284367,18.1818181818182,0,.0800864525892732,.621377985400931,5.80909972405856,1.28800991395521,47.3403618,-122.6318056
60008258,6,530610520054,1,3.59323137939171,6,0, ,0, ,0, ,1,2,0,1,1,51.38838,3.93941207686453,2,4.21592625486817,.376344301006321,.264448399652525,196.762243360971,31.0344827586207,6.78490494348174,.318080281288089,8.59638013765355,18.9138260708023,5.36641534397528,47.848212,-122.2114665
60008274,6,530330098002,1,2.40701494315892,5,0, ,0, ,0, ,1,1,1,1,1,97.06694,4.57540084358452,3,8.87404600576721,.751304911523107,.110524956131427,215.228952691288,56.989247311828,32.4000573943874,2.26649191885781,27.7287164871612,49.0404918010503,18.3388347930892,47.5741388,-122.3801256
60008275,6,530610520053,1,3.54992799402007,11,0, ,0, ,0, ,2,2,1,3,0,62.80802,4.14008277232668,2,6.40644175157842,.6015295051038,.710887250347908,168.78164655873,25.9259259259259,21.8791023316872,.318080281288089,8.59638013765355,18.9138260708023,5.36641534397528,47.8604826,-122.2082276
60008293,6,530610519213,1,3.15040229901744,7,0, ,0, ,0, ,1,3,1,0,0,74.22766,4.30713685698984,2,3.11712547976621,.949693829347024,.0119069149337901,55.7404723606886,14.2857142857143,15.925849245911,.755270753379037,8.48553912795255,28.5171206031745,8.77207191695477,47.8206023,-122.2164924
60008302,6,530330018003,1,1.81964972320989,2,1,8,0, ,0, ,2,3,2,1,1,108.48658,4.68662647869475,3,13.638018129538,.989751337766871,.441713680818835,201.74605905001,56.8421052631579,42.4728545368441,6.50654284795128,30.1671620623564,55.3148745576555,25.7668815898577,47.6954034,-122.3465577
60008305,6,530530714113,1,4.26609998297817,11,0, ,0, ,0, ,2,2,2,1,1,85.6473,4.45023770063052,3,6.43802371309684,.98672918738527,.00619886773349616,141.994591858154,8.69565217391304,0,.0492186190241007,0,2.08989392792899,12.7686351093571,47.0765796,-122.417079
60008329,6,530530702042,1,4.7782146087045,10,0, ,0, ,0, ,1,2,1,1,1,62.80802,4.14008277232668,2,2.2132469156712,.0781910489380767,0,84.6834163407237,31.25,0,.0620188582639704,.701747629123829,3.19037467319743,5.31481791942872,47.1337334,-122.1297499
60008338,6,530610418122,1,2.759911809421,4,0, ,0, ,0, ,1,1,0,3,0,17.12946,2.84079978819642,1,8.15498184151146,.916622059574449,.0275620377764371,54.8346324571673,25,16.4503897371502,2.0804353440659,10.8649676709002,20.4710374763819,8.92459866152543,47.8804126,-122.2625622
60008347,6,530610403001,1,4.40915530206213,7,0, ,0, ,0, ,1,3,1,1,1,51.38838,3.93941207686453,2,8.55736532327619,.728900022937697,.182167926678411,199.033412096128,73.0769230769231,0,2.16918744534411,7.15482399104663,13.4064381805083,6.54120544270704,47.9928731,-122.1970071
60008372,6,530610521151,1,4.52428252684899,11,1,2,0, ,0, ,2,2,2,1,1,108.48658,4.68662647869475,3,6.46908863119945,.131047573327831,0,165.756158877278,25,0,.0963982618860983,4.54878590297192,14.6508366598852,3.31548851603315,47.8733269,-122.1650481
60008384,6,530330058013,1,2.49275862507069,6,1,2,0, ,1,2,1,2,2,3,0,28.5491,3.35162541196241,1,12.1057871984273,.910110053573609,.244827239565791,187.478573877271,52.8571428571429,64.278368186493,6.79409512503455,27.8145800388765,49.859084091908,23.591633854254,47.6553579,-122.3912139
60008386,6,530610519162,1,2.72855916782384,4,0, ,0, ,0, ,2,2,2,1,1, , , ,4.23996825465095,.548906715146285,0,144.670269086701,21.6216216216216,7.82001454522706,.491166702159955,7.79738467324274,29.5316811585009,3.77725997852278,47.8088627,-122.2343772
60008387,6,530610536041,1,4.37541700125579,8,0, ,0, ,0, ,2,2,2,1,1,108.48658,4.68662647869475,3,.375615308314503,.407461953762265,.0560017268467836,22.290145248159,25,0,0,0,.17257667683134,1.84827525271977,48.0839513,-122.0184752
60008388,6,530610525034,1,3.14543291217868,6,0, ,0, ,0, ,3,2,2,1,1,51.38838,3.93941207686453,2,4.16226096653344,.571229352672897,.169838915082444,79.3541408243642,10.5263157894737,0,.182431728281506,3.85094631149212,10.6512150032397,3.2988935156027,47.9853006,-122.1036225
60008402,6,530610504014,1,3.13313214295643,2,0, ,0, ,0, ,1,1,1,1,1,74.22766,4.30713685698984,2,3.683396811774,.255092215837341,.311051868934957,174.196782882829,14.6341463414634,8.49740404306484,1.50006343481393,7.02557555765998,28.0178546345928,4.67412629871454,47.8161311,-122.3605476
60008406,6,530330047004,0, ,0,1,3,0, ,1,2,0,1,0,3,0,17.12946,2.84079978819642,1,16.2061522763749,.42713314717283,.845352393726633,184.872925258517,68.1318681318681,44.694553359202,6.65323585516926,28.0863302507034,52.5795880361941,22.7997748064105,47.6654796,-122.3828943
60008416,6,530610419051,1,3.39713508765328,4,0, ,0, ,0, ,2,2,2,2,0,39.96874,3.68809764858362,2,7.65254072225335,.892853696848455,.654892006085258,46.3042280390623,30,9.26084560781245,3.04645693908899,9.42930189987268,16.5277708553278,8.73950493658784,47.8992065,-122.2551306
60008443,6,530530604002,1,2.02921453493552,2,0, ,0, ,0, ,2,2,2,1,1,171.2946,5.14338488119046,3,4.21838136777875,.757298444989187,.454454820348876,190.189396941121,75,25.3585862588161,1.50697329847439,8.18767869360532,14.119740007884,5.16585938314175,47.2784622,-122.489966
60008458,6,530330303143,1,1.48582395646692,3,0, ,0, ,0, ,1,1,0,3,0,17.12946,2.84079978819642,1,10.0611112921556,.686580319793805,.59608758353066,200.822459253579,25,0,1.46862921898151,7.77518248836651,25.0748190975038,7.03101282742559,47.3119815,-122.3313172
60008459,6,530330313011,1,3.43224200334412,6,0, ,0, ,0, ,2,2,1,1,1,39.96874,3.68809764858362,2,.602135493689613,.66433387133373,.258344349587314,42.4431489178513,28.5714285714286,6.06330698826447,.254022446862016,.411533355384483,2.83683886197944,1.85388243716555,47.217226,-122.020352
60008466,6,530610501022,1,2.76955381854463,2,0, ,0, ,0, ,1,3,1,3,0,28.5491,3.35162541196241,1,11.5474177170614,.473802061565249,.157915248136175,67.0762041576067,25,11.1793673596011,1.31174133095302,10.3391383739845,18.8080825015066,7.26215343069067,47.8542151,-122.2945406
60008474,6,530610526061,1,3.82357296191864,4,0, ,0, ,0, ,1,1,1,3,0, , , ,2.23735853150053,.976047171141587,.287233973529444,79.0973858313983,7.14285714285714,28.2490663683565,.00872228691566341,0,.612429145578367,4.53298383771562,48.0052805,-122.0681069
60008495,6,530610536042,1,3.55766198461981,4,0, ,0, ,0, ,4,2,1,1,1,85.6473,4.45023770063052,3,1.73180062029242,.609446786795604,.841297717966306,94.5207502584552,18.75,5.90754689115345,0,0,.17257667683134,1.84827525271977,48.0908387,-121.9704065
60008496,6,530610416051,1,2.46146103121332,7,1,2,0, ,0, ,2,4,1,1,1,108.48658,4.68662647869475,3,6.16956488239819,.945796603882935,.0213451544927207,133.259838513305,31.8181818181818,0,.958318796188474,9.28334518960213,15.8105609903081,9.64775554035134,47.902651,-122.2009703
60008498,6,530610413012,1,3.5752263918781,6,0, ,0, ,0, ,2,2,1,1,1,62.80802,4.14008277232668,2,2.51509181674499,.864525851207449,.548604285981731,157.700516206356,46.6666666666667,10.5133677470904,2.3436898218841,7.52761679935115,13.3660551248533,5.41608706881318,47.946187,-122.2975809
60008502,6,530610528033,1,3.09042801401487,12,0, ,0, ,0, ,2,2,0,1,1,17.12946,2.84079978819642,1,2.96044819235212,.412091950092504,.21551088111902,117.984575069238,10.5263157894737,12.4194289546567,.274072379122697,1.29888445348642,4.69123104318551,1.5932333177767,48.1218533,-122.1595344
60008506,6,530610529032,1,2.76187259436294,4,0, ,0, ,0, ,1,1,0,2,0,17.12946,2.84079978819642,1,7.22548925879489,.272084580443887,.727947487523056,116.633377556822,53.125,43.7375165838084,.462337844756886,4.34828658036511,9.73339253915967,3.97311496653814,48.0548897,-122.1813938
60008511,6,530610528041,1,3.25091517861282,3,0, ,0, ,0, ,4,1,1,1,1,108.48658,4.68662647869475,3,2.89618790656488,.731774668268323,.0591827980232744,72.9809811563107,6.66666666666667,0,.487032111609024,3.28949156996633,7.43444691638838,2.62461542644054,48.1034295,-122.1738291
60008530,6,530330036004,1,.942305971015391,3,1,1,0, ,0, ,1,1,0,3,0,108.48658,4.68662647869475,3,13.615560960952,.832339216746756,.720132350341589,246.931944960952,46.9879518072289,74.3770918557084,10.2533880987227,34.0832423345824,58.7614805685572,27.1704334863321,47.6773394,-122.3261239
60008539,6,530330080011,0, ,0,1,5,0, ,0, ,1,1,1,3,0,85.6473,4.45023770063052,3,75.2415764111234,.1566334925009,.849083141266909,293.459360258595,67.1641791044776,183.959598968074,23.0657479191116,38.3448157898314,61.0292185284029,32.4287830937159,47.6168177,-122.3503946
60008550,6,530330015001,1,2.4098043452465,5,0, ,0, ,0, ,1,1,0, ,0,39.96874,3.68809764858362,2,4.72389923185096,.366385717884653,0,235.027752860484,18.3333333333333,35.2541629290725,1.30528457310636,23.2601303132321,38.1103335311895,10.3566395860425,47.6961958,-122.3905366
60008554,6,530530731101,1,3.04230514191478,3,0, ,0, ,0, ,1,1,1,1,1,39.96874,3.68809764858362,2,2.60663082061762,.665702613954515,.0268311783856232,140.037135773783,11.1111111111111,0,.706618516622187,2.80319575530474,14.2915237495412,4.01944503599926,47.1337449,-122.2530423
60008560,6,530530704041,1,1.15145477004249,2,0, ,0, ,1,1,1,1,1,1,1,51.38838,3.93941207686453,2,2.53024439100189,.736305519428533,.452989749211832,177.828209481631,40.4761904761905,0,.0641144726527986,2.03648408012723,8.31109338963928,4.34613432774956,47.1052537,-122.2123302
60008565,6,530610402004,0, ,0,0, ,0, ,1,2,0,3,1,3,0,5.70982,1.74218749952831,1,9.16732005420054,.774524630183654,.455594532099061,154.099580211488,55.1724137931034,2.65688931399118,2.0774901562762,6.96837094866764,12.4280694520591,5.16648240363572,47.9999617,-122.1966746
60008566,6,530610404001,1,4.19222260844112,21,0, ,0, ,0, ,2,3,2,1,1,74.22766,4.30713685698984,2,15.2590426493047,.355211539073183,.490198944920454,176.13404422415,94.1176470588235,0,2.16918744534411,7.15482399104663,13.4064381805083,6.54120544270704,47.9865173,-122.2056132
60008575,6,530610534001,1,3.96766511875013,8,1,2,0, ,0, ,6,4,3,1,1, , , , , , , , , ,0,0,.468114943882845,1.62812246543935,48.2708672,-122.1798948
60008583,6,530330011002,1,3.49245897294048,12,0, ,0, ,0, ,3,3,2,1,1,142.7455,4.96106332439651,3,6.7972816427108,.674406746889327,.293363447766648,165.351917275646,48.780487804878,32.2637887367113,2.88985224219412,28.3107309049882,51.5056706192597,15.7708009551471,47.7040663,-122.3077925
60008625,6,530330099004,1,3.43423723574036,7,0, ,0, ,0, ,1,1,1,3,0,51.38838,3.93941207686453,2,3.49395200951759,.291023408381955,.569605357626355,138.649110409417,29.0322580645161,44.7255194869088,3.66183127245706,30.2131523024572,52.8550197327582,23.1484397301302,47.5819888,-122.3565802
60008649,6,530330010002,1,2.38801864930246,4,0, ,0, ,1,4,1,2,1,1,1,62.80802,4.14008277232668,2,6.45236385105626,.96962272571143,.672276950421971,142.344149331953,34.0909090909091,25.8807544239915,5.05229973855795,29.4152329643542,54.3090929274714,20.8106402838255,47.7043679,-122.2959096
60008652,6,530610507002,1,2.72648390279105,8,0, ,0, ,0, ,1,1,1, ,0, , , ,5.25606388454429,.48998348776037,.122916614515106,175.363761315702,13.5135135135135,42.6560500497654,2.35258202347994,9.99687356988477,39.4090480699958,8.39656047376744,47.7810518,-122.3716525
60008714,6,530530633002,1,3.11171188221122,5,0, ,0, ,0, ,2,2,2,1,1,97.06694,4.57540084358452,3,6.22709038647681,.711742680564009,0,150.895620714656,21.9512195121951,0,2.68640773179761,11.9608040815772,19.1590129542952,9.27218745893729,47.1953589,-122.4033588
