3036143C7C5FA6C02000000B,5,2023-08-23, 7:24:42 AM EDT,,-55,58
30361431CC4B77C020092CF1,1,2023-08-23, 7:20:46 AM EDT,,-43,82
3036143C7C5248402000030B,1,2023-08-23, 7:28:20 AM EDT,,-42,84
30361431CC4B77C020068117,2,2023-08-23, 7:22:00 AM EDT,,-53,62
3036143C7C5642C02000972D,1,2023-08-23, 7:18:51 AM EDT,,-59,50
3036143C7C4741C0200005B5,1,2023-08-23, 7:23:25 AM EDT,,-56,56
3036143C7C36CBC02001527E,20,2023-08-23, 7:16:08 AM EDT,,-52,64
3036143C7C329680200008CE,10,2023-08-23, 7:25:03 AM EDT,,-61,46
3036143C7C59AA002000013C,1,2023-08-23, 7:29:44 AM EDT,,-44,80
303614456C06808020000062,1,2023-08-23, 7:19:49 AM EDT,,-56,56
30361431CC4B78002001A67E,1,2023-08-23, 7:16:18 AM EDT,,-55,58
303614456C0C3FC02000023F,17,2023-08-23, 7:24:36 AM EDT,,-58,52
30361438BC388880200010F2,6,2023-08-23, 7:16:14 AM EDT,,-65,38
3036143C7C32968020000AF9,6,2023-08-23, 7:22:31 AM EDT,,-49,70
30361431CC4B77C02005755C,3,2023-08-23, 7:23:15 AM EDT,,-53,62
3036143C7C5C474020000272,7,2023-08-23, 7:16:21 AM EDT,,-61,46
3036143C7C5F358020000AA5,13,2023-08-23, 7:15:42 AM EDT,,-53,62
3036143C7C5049402000166F,4,2023-08-23, 7:18:42 AM EDT,,-59,50
30361431CC4B77C02008E855,1,2023-08-23, 7:21:44 AM EDT,,-52,64
303614456C053F0020000040,2,2023-08-23, 7:26:18 AM EDT,,-40,88
30361431CC4B77802001193F,8,2023-08-23, 7:15:44 AM EDT,,-56,56
3036143C7C612E0020000065,3,2023-08-23, 7:22:50 AM EDT,,-55,58
30361431CC4B7740200274C4,3,2023-08-23, 7:23:07 AM EDT,,-52,64
303614456C057880200001A0,2,2023-08-23, 7:22:40 AM EDT,,-53,62
30361438BC0909802000008A,1,2023-08-23, 7:27:20 AM EDT,,-50,68
3036143C7C505DC020000FC6,1,2023-08-23, 7:22:15 AM EDT,,-54,60
3036143C7C5693C0200028BF,2,2023-08-23, 7:17:06 AM EDT,,-59,50
3036143C7C60E98020000106,1,2023-08-23, 7:22:24 AM EDT,,-51,66
3036143C7C5B7AC0200001A3,2,2023-08-23, 7:18:50 AM EDT,,-56,56
3036143C7C528D40200002B6,2,2023-08-23, 7:26:21 AM EDT,,-49,70
30361431CC4B778020009B82,4,2023-08-23, 7:17:07 AM EDT,,-60,48
3036143C7C52EDC02000018B,6,2023-08-23, 7:20:52 AM EDT,,-59,50
3036143C7C51284020000584,5,2023-08-23, 7:25:03 AM EDT,,-66,36
